ncRNA_Name,ncRNA_Type,Drug_Name,DrugBank_ID,CID,miRNA_ID,Drug_ID,Pair_ID,PairEvidenceCount
hsa-mir-372-3p,miRNA,FLUOROURACIL,DB00544,3385,286,7,286_7,1
hsa-mir-372-3p,miRNA,OXALIPLATIN,DB00526,6857599,286,204,286_204,1
hsa-mir-372-3p,miRNA,DOXORUBICIN,DB00997,31703,286,89,286_89,1
hsa-mir-372-3p,miRNA,GEMCITABINE,DB00441,60750,286,55,286_55,1
hsa-mir-372-3p,miRNA,SUNITINIB,DB01268,5329102,286,94,286_94,1
hsa-mir-372-3p,miRNA,VEMURAFENIB,DB08881,42611257,286,148,286_148,1
hsa-mir-372-3p,miRNA,TRAMETINIB,DB08911,11707110,286,101,286_101,1
hsa-mir-372-3p,miRNA,TAXANE,,9548828,286,124,286_124,1
hsa-mir-372-3p,miRNA,AG-1478,,2051,286,12,286_12,1
hsa-mir-372-3p,miRNA,TAXOL,DB01229,36314,286,67,286_67,1
hsa-mir-372-3p,miRNA,CELASTROL,,12302620,286,139,286_139,1
hsa-mir-372-3p,miRNA,DOCETAXEL,DB01248,148124,286,3,286_3,1
hsa-mir-373-3p,miRNA,DOXORUBICIN,DB00997,31703,287,89,287_89,1
hsa-mir-373-3p,miRNA,VERAPAMIL,DB00661,2520,287,21,287_21,1
hsa-mir-373-3p,miRNA,10-HYDROXYCAMPTOTHECIN,DB12385,97226,287,205,287_205,1
hsa-mir-373-3p,miRNA,CISPLATIN,DB00515,5460033,287,103,287_103,1
hsa-mir-373-3p,miRNA,CYCLOPAMINE,,442972,287,102,287_102,1
hsa-mir-373-3p,miRNA,PACLITAXEL,DB01229,36314,287,67,287_67,2
hsa-mir-373-3p,miRNA,OXALIPLATIN,DB00526,6857599,287,204,287_204,1
hsa-mir-373-3p,miRNA,GEMCITABINE,DB00441,60750,287,55,287_55,1
hsa-mir-373-3p,miRNA,SUNITINIB,DB01268,5329102,287,94,287_94,1
hsa-mir-373-3p,miRNA,TEMOZOLOMIDE,DB00853,5394,287,174,287_174,1
hsa-mir-373-3p,miRNA,AG-1478,,2051,287,12,287_12,1
hsa-mir-373-3p,miRNA,TAXOL,DB01229,36314,287,67,287_67,2
hsa-mir-374a-5p,miRNA,DOXORUBICIN,DB00997,31703,288,89,288_89,1
hsa-mir-374a-5p,miRNA,TAMOXIFEN,DB00675,2733525,288,123,288_123,1
hsa-mir-374a-5p,miRNA,CISPLATIN,DB00515,5460033,288,103,288_103,1
hsa-mir-374a-5p,miRNA,VINORELBINE,DB00361,44424639,288,150,288_150,1
hsa-mir-374a-5p,miRNA,PACLITAXEL,DB01229,36314,288,67,288_67,1
hsa-mir-374a-5p,miRNA,GEFITINIB,DB00317,123631,288,84,288_84,1
hsa-mir-374a-5p,miRNA,DEXAMETHASONE,DB01234,5743,288,43,288_43,1
hsa-mir-374a-5p,miRNA,PLATINUM,DB12257,23939,288,188,288_188,1
hsa-mir-374a-5p,miRNA,FLUOROURACIL,DB00544,3385,288,7,288_7,1
hsa-mir-374a-5p,miRNA,AZACITIDINE,DB00928,9444,288,179,288_179,1
hsa-mir-374a-5p,miRNA,TRAMETINIB,DB08911,11707110,288,101,288_101,1
hsa-mir-374a-5p,miRNA,VEMURAFENIB,DB08881,42611257,288,148,288_148,1
hsa-mir-374a-5p,miRNA,ETOPOSIDE,DB00773,36462,288,68,288_68,1
hsa-mir-374a-5p,miRNA,OXALIPLATIN,DB00526,6857599,288,204,288_204,1
hsa-mir-374a-5p,miRNA,SORAFENIB,DB00398,216239,288,74,288_74,1
hsa-mir-374b-5p,miRNA,TAMOXIFEN,DB00675,2733525,289,123,289_123,1
hsa-mir-374b-5p,miRNA,CISPLATIN,DB00515,5460033,289,103,289_103,1
hsa-mir-374b-5p,miRNA,GEMCITABINE,DB00441,60750,289,55,289_55,1
hsa-mir-374b-5p,miRNA,PLATINUM,DB12257,23939,289,188,289_188,1
hsa-mir-374b-5p,miRNA,FLUOROURACIL,DB00544,3385,289,7,289_7,1
hsa-mir-374b-5p,miRNA,BLEOMYCIN,DB00290,5360373,289,53,289_53,1
hsa-mir-374b-5p,miRNA,AZACITIDINE,DB00928,9444,289,179,289_179,1
hsa-mir-374b-5p,miRNA,PACLITAXEL,DB01229,36314,289,67,289_67,1
hsa-mir-374b-5p,miRNA,VEMURAFENIB,DB08881,42611257,289,148,289_148,1
hsa-mir-374b-5p,miRNA,TRAMETINIB,DB08911,11707110,289,101,289_101,1
hsa-mir-374b-5p,miRNA,SORAFENIB,DB00398,216239,289,74,289_74,1
hsa-mir-375-3p,miRNA,DOXORUBICIN,DB00997,31703,290,89,290_89,1
hsa-mir-375-3p,miRNA,TAMOXIFEN,DB00675,2733525,290,123,290_123,1
hsa-mir-375-3p,miRNA,RUTHENIUM,,23950,290,189,290_189,1
hsa-mir-375-3p,miRNA,CISPLATIN,DB00515,5460033,290,103,290_103,1
hsa-mir-375-3p,miRNA,PACLITAXEL,DB01229,36314,290,67,290_67,1
hsa-mir-375-3p,miRNA,VINORELBINE,DB00361,44424639,290,150,290_150,1
hsa-mir-375-3p,miRNA,OXALIPLATIN,DB00526,6857599,290,204,290_204,1
hsa-mir-375-3p,miRNA,DOCETAXEL,DB01248,148124,290,3,290_3,1
hsa-mir-375-3p,miRNA,EPIRUBICIN,DB00445,41867,290,73,290_73,1
hsa-mir-375-3p,miRNA,GEFITINIB,DB00317,123631,290,84,290_84,1
hsa-mir-375-3p,miRNA,VANDETANIB,DB05294,3081361,290,93,290_93,1
hsa-mir-375-3p,miRNA,FULVESTRANT,DB00947,17756771,290,134,290_134,1
hsa-mir-375-3p,miRNA,CERITINIB,DB09063,57379345,290,160,290_160,1
hsa-mir-375-3p,miRNA,PANOBINOSTAT,DB06603,6918837,290,129,290_129,1
hsa-mir-375-3p,miRNA,FLUOROURACIL,DB00544,3385,290,7,290_7,1
hsa-mir-375-3p,miRNA,GEMCITABINE,DB00441,60750,290,55,290_55,1
hsa-mir-375-3p,miRNA,SORAFENIB,DB00398,216239,290,74,290_74,1
hsa-mir-375-3p,miRNA,4-HYDROXYTAMOXIFEN,,449459,290,87,290_87,1
hsa-mir-375-3p,miRNA,OSIMERTINIB,DB09330,71496458,290,161,290_161,1
hsa-mir-375-3p,miRNA,CHIDAMIDE,,9800555,290,119,290_119,1
hsa-mir-376a-3p,miRNA,DOXORUBICIN,DB00997,31703,291,89,291_89,1
hsa-mir-376a-3p,miRNA,GEFITINIB,DB00317,123631,291,84,291_84,1
hsa-mir-376a-3p,miRNA,CISPLATIN,DB00515,5460033,291,103,291_103,1
hsa-mir-376a-3p,miRNA,PLATINUM,DB12257,23939,291,188,291_188,1
hsa-mir-376a-3p,miRNA,CELASTROL,,12302620,291,139,291_139,1
hsa-mir-376a-3p,miRNA,TRAMETINIB,DB08911,11707110,291,101,291_101,1
hsa-mir-376a-3p,miRNA,VEMURAFENIB,DB08881,42611257,291,148,291_148,1
hsa-mir-376a-3p,miRNA,BROMOCRIPTINE,DB01200,31101,291,86,291_86,1
hsa-mir-376a-3p,miRNA,OXALIPLATIN,DB00526,6857599,291,204,291_204,1
hsa-mir-376a-3p,miRNA,IMATINIB,DB00619,5291,291,41,291_41,1
hsa-mir-376b-3p,miRNA,PACLITAXEL,DB01229,36314,292,67,292_67,1
hsa-mir-376b-3p,miRNA,DOXORUBICIN,DB00997,31703,292,89,292_89,1
hsa-mir-376b-3p,miRNA,CERITINIB,DB09063,57379345,292,160,292_160,1
hsa-mir-376b-3p,miRNA,SUNITINIB,DB01268,5329102,292,94,292_94,1
hsa-mir-376c-3p,miRNA,DOXORUBICIN,DB00997,31703,293,89,293_89,1
hsa-mir-376c-3p,miRNA,VERAPAMIL,DB00661,2520,293,21,293_21,1
hsa-mir-376c-3p,miRNA,CISPLATIN,DB00515,5460033,293,103,293_103,1
hsa-mir-376c-3p,miRNA,PLATINUM,DB12257,23939,293,188,293_188,1
hsa-mir-376c-3p,miRNA,PACLITAXEL,DB01229,36314,293,67,293_67,1
hsa-mir-376c-3p,miRNA,CERITINIB,DB09063,57379345,293,160,293_160,1
hsa-mir-376c-3p,miRNA,OXALIPLATIN,DB00526,6857599,293,204,293_204,1
hsa-mir-376c-3p,miRNA,IMATINIB,DB00619,5291,293,41,293_41,1
hsa-mir-377-3p,miRNA,GEMCITABINE,DB00441,60750,294,55,294_55,1
hsa-mir-377-3p,miRNA,PACLITAXEL,DB01229,36314,294,67,294_67,1
hsa-mir-377-3p,miRNA,DOXORUBICIN,DB00997,31703,294,89,294_89,1
hsa-mir-377-3p,miRNA,AZACITIDINE,DB00928,9444,294,179,294_179,1
hsa-mir-377-3p,miRNA,PLATINUM,DB12257,23939,294,188,294_188,1
hsa-mir-377-3p,miRNA,CELASTROL,,12302620,294,139,294_139,1
hsa-mir-377-3p,miRNA,CISPLATIN,DB00515,5460033,294,103,294_103,1
hsa-mir-377-3p,miRNA,FLUOROURACIL,DB00544,3385,294,7,294_7,1
hsa-mir-377-3p,miRNA,SUNITINIB,DB01268,5329102,294,94,294_94,1
hsa-mir-377-3p,miRNA,PAZOPANIB,DB06589,10113978,294,133,294_133,1
hsa-mir-378a-3p,miRNA,RIBAVIRIN,DB00811,37542,295,69,295_69,1
hsa-mir-378a-3p,miRNA,TAMOXIFEN,DB00675,2733525,295,123,295_123,1
hsa-mir-378a-3p,miRNA,CISPLATIN,DB00515,5460033,295,103,295_103,1
hsa-mir-378a-3p,miRNA,IMATINIB,DB00619,5291,295,41,295_41,1
hsa-mir-378a-3p,miRNA,CERITINIB,DB09063,57379345,295,160,295_160,1
hsa-mir-378a-3p,miRNA,TEMOZOLOMIDE,DB00853,5394,295,174,295_174,1
hsa-mir-378a-3p,miRNA,ERLOTINIB,DB00530,176870,295,85,295_85,1
hsa-mir-378a-3p,miRNA,SORAFENIB,DB00398,216239,295,74,295_74,1
hsa-mir-378a-3p,miRNA,DABRAFENIB,DB08912,44462760,295,142,295_142,1
hsa-mir-378a-3p,miRNA,VEMURAFENIB,DB08881,42611257,295,148,295_148,1
hsa-mir-378a-3p,miRNA,TRAMETINIB,DB08911,11707110,295,101,295_101,1
hsa-mir-378a-3p,miRNA,DOXORUBICIN,DB00997,31703,295,89,295_89,1
hsa-mir-378a-3p,miRNA,PACLITAXEL,DB01229,36314,295,67,295_67,1
hsa-mir-379-5p,miRNA,DOXORUBICIN,DB00997,31703,296,89,296_89,1
hsa-mir-379-5p,miRNA,VORINOSTAT,DB02546,5311,296,42,296_42,1
hsa-mir-379-5p,miRNA,CISPLATIN,DB00515,5460033,296,103,296_103,1
hsa-mir-379-5p,miRNA,PACLITAXEL,DB01229,36314,296,67,296_67,1
hsa-mir-379-5p,miRNA,FLUOROURACIL,DB00544,3385,296,7,296_7,1
hsa-mir-379-5p,miRNA,DABRAFENIB,DB08912,44462760,296,142,296_142,1
hsa-mir-379-5p,miRNA,VEMURAFENIB,DB08881,42611257,296,148,296_148,1
hsa-mir-379-5p,miRNA,IMATINIB,DB00619,5291,296,41,296_41,1
hsa-mir-379-5p,miRNA,CERITINIB,DB09063,57379345,296,160,296_160,1
hsa-mir-379-5p,miRNA,BROMOCRIPTINE,DB01200,31101,296,86,296_86,1
hsa-mir-379-5p,miRNA,OXALIPLATIN,DB00526,6857599,296,204,296_204,1
hsa-mir-379-5p,miRNA,RUXOLITINIB,DB08877,25126798,296,144,296_144,1
hsa-mir-379-5p,miRNA,SORAFENIB,DB00398,216239,296,74,296_74,1
hsa-mir-380-3p,miRNA,NAVITOCLAX,DB12340,24978538,297,209,297_209,1
hsa-mir-380-3p,miRNA,DOXORUBICIN,DB00997,31703,297,89,297_89,1
hsa-mir-380-3p,miRNA,CERITINIB,DB09063,57379345,297,160,297_160,1
hsa-mir-381-3p,miRNA,DOCETAXEL,DB01248,148124,630,3,630_3,1
hsa-mir-381-3p,miRNA,FLUOROURACIL,DB00544,3385,630,7,630_7,1
hsa-mir-381-3p,miRNA,DOXORUBICIN,DB00997,31703,630,89,630_89,1
hsa-mir-381-3p,miRNA,PACLITAXEL,DB01229,36314,630,67,630_67,1
hsa-mir-381-3p,miRNA,CISPLATIN,DB00515,5460033,630,103,630_103,1
hsa-mir-381-3p,miRNA,CERITINIB,DB09063,57379345,630,160,630_160,1
hsa-mir-381-3p,miRNA,OXALIPLATIN,DB00526,6857599,630,204,630_204,1
hsa-mir-381-3p,miRNA,IMATINIB,DB00619,5291,630,41,630_41,1
hsa-mir-382-5p,miRNA,DOXORUBICIN,DB00997,31703,298,89,298_89,1
hsa-mir-382-5p,miRNA,ETOPOSIDE,DB00773,36462,298,68,298_68,1
hsa-mir-382-5p,miRNA,CISPLATIN,DB00515,5460033,298,103,298_103,1
hsa-mir-382-5p,miRNA,OXALIPLATIN,DB00526,6857599,298,204,298_204,1
hsa-mir-382-5p,miRNA,METHOTREXATE,DB00563,126941,298,81,298_81,1
hsa-mir-382-5p,miRNA,IMATINIB,DB00619,5291,298,41,298_41,1
hsa-mir-382-5p,miRNA,PACLITAXEL,DB01229,36314,298,67,298_67,1
hsa-mir-382-5p,miRNA,DABRAFENIB,DB08912,44462760,298,142,298_142,1
hsa-mir-382-5p,miRNA,VEMURAFENIB,DB08881,42611257,298,148,298_148,1
hsa-mir-382-5p,miRNA,CERITINIB,DB09063,57379345,298,160,298_160,1
hsa-mir-382-5p,miRNA,BROMOCRIPTINE,DB01200,31101,298,86,298_86,1
hsa-mir-382-5p,miRNA,PLATINUM,DB12257,23939,298,188,298_188,1
hsa-mir-382-5p,miRNA,RUXOLITINIB,DB08877,25126798,298,144,298_144,1
hsa-mir-382-5p,miRNA,OSIMERTINIB,DB09330,71496458,298,161,298_161,1
hsa-mir-383-5p,miRNA,VINCRISTINE,DB00541,5978,299,177,299_177,1
hsa-mir-383-5p,miRNA,DAUNORUBICIN,DB00694,30323,299,88,299_88,1
hsa-mir-383-5p,miRNA,PREDNISOLONE,DB00860,5755,299,44,299_44,1
hsa-mir-383-5p,miRNA,CISPLATIN,DB00515,5460033,299,103,299_103,1
hsa-mir-383-5p,miRNA,OXALIPLATIN,DB00526,6857599,299,204,299_204,1
hsa-mir-383-5p,miRNA,DOCETAXEL,DB01248,148124,299,3,299_3,1
hsa-mir-383-5p,miRNA,PACLITAXEL,DB01229,36314,299,67,299_67,1
hsa-mir-383-5p,miRNA,DOXORUBICIN,DB00997,31703,299,89,299_89,1
hsa-mir-383-5p,miRNA,GEMCITABINE,DB00441,60750,299,55,299_55,1
hsa-mir-383-5p,miRNA,FLUOROURACIL,DB00544,3385,299,7,299_7,1
hsa-mir-384,miRNA,CISPLATIN,DB00515,5460033,300,103,300_103,1
hsa-mir-384,miRNA,CURCUMIN,DB11672,969516,300,137,300_137,1
hsa-mir-409-3p,miRNA,OXALIPLATIN,DB00526,6857599,301,204,301_204,1
hsa-mir-409-3p,miRNA,PACLITAXEL,DB01229,36314,301,67,301_67,1
hsa-mir-409-3p,miRNA,CISPLATIN,DB00515,5460033,301,103,301_103,1
hsa-mir-409-3p,miRNA,VEMURAFENIB,DB08881,42611257,301,148,301_148,1
hsa-mir-409-3p,miRNA,DABRAFENIB,DB08912,44462760,301,142,301_142,1
hsa-mir-409-3p,miRNA,DOXORUBICIN,DB00997,31703,301,89,301_89,1
hsa-mir-409-3p,miRNA,CERITINIB,DB09063,57379345,301,160,301_160,1
hsa-mir-409-3p,miRNA,BORTEZOMIB,DB00188,387447,301,17,301_17,1
hsa-mir-409-3p,miRNA,CURCUMIN,DB11672,969516,301,137,301_137,1
hsa-mir-409-3p,miRNA,GEFITINIB,DB00317,123631,301,84,301_84,1
hsa-mir-409-5p,miRNA,PACLITAXEL,DB01229,36314,302,67,302_67,1
hsa-mir-409-5p,miRNA,CERITINIB,DB09063,57379345,302,160,302_160,1
hsa-mir-409-5p,miRNA,PLATINUM,DB12257,23939,302,188,302_188,1
hsa-mir-410-3p,miRNA,DOXORUBICIN,DB00997,31703,303,89,303_89,1
hsa-mir-410-3p,miRNA,VERAPAMIL,DB00661,2520,303,21,303_21,1
hsa-mir-410-3p,miRNA,FLUOROURACIL,DB00544,3385,303,7,303_7,1
hsa-mir-410-3p,miRNA,CISPLATIN,DB00515,5460033,303,103,303_103,1
hsa-mir-410-3p,miRNA,SIROLIMUS,DB00877,5284616,303,114,303_114,1
hsa-mir-410-3p,miRNA,CERITINIB,DB09063,57379345,303,160,303_160,1
hsa-mir-410-3p,miRNA,VEMURAFENIB,DB08881,42611257,303,148,303_148,1
hsa-mir-412-3p,miRNA,VERAPAMIL,DB00661,2520,304,21,304_21,1
hsa-mir-412-3p,miRNA,DOXORUBICIN,DB00997,31703,304,89,304_89,1
hsa-mir-412-3p,miRNA,CISPLATIN,DB00515,5460033,304,103,304_103,1
hsa-mir-412-3p,miRNA,OXALIPLATIN,DB00526,6857599,304,204,304_204,1
hsa-mir-421,miRNA,TAMOXIFEN,DB00675,2733525,305,123,305_123,1
hsa-mir-421,miRNA,CISPLATIN,DB00515,5460033,305,103,305_103,1
hsa-mir-421,miRNA,DOXORUBICIN,DB00997,31703,305,89,305_89,1
hsa-mir-421,miRNA,OXALIPLATIN,DB00526,6857599,305,204,305_204,1
hsa-mir-421,miRNA,GEMCITABINE,DB00441,60750,305,55,305_55,1
hsa-mir-421,miRNA,FLUOROURACIL,DB00544,3385,305,7,305_7,1
hsa-mir-421,miRNA,SORAFENIB,DB00398,216239,305,74,305_74,1
hsa-mir-421,miRNA,CURCUMIN,DB11672,969516,305,137,305_137,1
hsa-mir-421,miRNA,PACLITAXEL,DB01229,36314,305,67,305_67,1
hsa-mir-421,miRNA,BROMOCRIPTINE,DB01200,31101,305,86,305_86,1
hsa-mir-421,miRNA,TEMOZOLOMIDE,DB00853,5394,305,174,305_174,1
hsa-mir-422a,miRNA,CISPLATIN,DB00515,5460033,306,103,306_103,1
hsa-mir-422a,miRNA,DOXORUBICIN,DB00997,31703,306,89,306_89,1
hsa-mir-422a,miRNA,GEMCITABINE,DB00441,60750,306,55,306_55,1
hsa-mir-422a,miRNA,FLUOROURACIL,DB00544,3385,306,7,306_7,1
hsa-mir-422a,miRNA,PACLITAXEL,DB01229,36314,306,67,306_67,1
hsa-mir-422a,miRNA,DAUNORUBICIN,DB00694,30323,306,88,306_88,1
hsa-mir-422a,miRNA,SUNITINIB,DB01268,5329102,306,94,306_94,1
hsa-mir-422a,miRNA,FULVESTRANT,DB00947,17756771,306,134,306_134,1
hsa-mir-422a,miRNA,OXALIPLATIN,DB00526,6857599,306,204,306_204,1
hsa-mir-423-3p,miRNA,TAMOXIFEN,DB00675,2733525,307,123,307_123,1
hsa-mir-423-3p,miRNA,CISPLATIN,DB00515,5460033,307,103,307_103,1
hsa-mir-423-3p,miRNA,OXALIPLATIN,DB00526,6857599,307,204,307_204,1
hsa-mir-423-3p,miRNA,GEMCITABINE,DB00441,60750,307,55,307_55,1
hsa-mir-423-3p,miRNA,FLUOROURACIL,DB00544,3385,307,7,307_7,1
hsa-mir-423-3p,miRNA,GEFITINIB,DB00317,123631,307,84,307_84,1
hsa-mir-423-3p,miRNA,PLATINUM,DB12257,23939,307,188,307_188,1
hsa-mir-423-3p,miRNA,PACLITAXEL,DB01229,36314,307,67,307_67,1
hsa-mir-423-3p,miRNA,DOXORUBICIN,DB00997,31703,307,89,307_89,1
hsa-mir-423-5p,miRNA,CISPLATIN,DB00515,5460033,308,103,308_103,1
hsa-mir-423-5p,miRNA,PLATINUM,DB12257,23939,308,188,308_188,1
hsa-mir-423-5p,miRNA,SORAFENIB,DB00398,216239,308,74,308_74,1
hsa-mir-423-5p,miRNA,TEMOZOLOMIDE,DB00853,5394,308,174,308_174,1
hsa-mir-423-5p,miRNA,EPIRUBICIN,DB00445,41867,308,73,308_73,1
hsa-mir-423-5p,miRNA,VINORELBINE,DB00361,44424639,308,150,308_150,1
hsa-mir-423-5p,miRNA,DOCETAXEL,DB01248,148124,308,3,308_3,1
hsa-mir-423-5p,miRNA,FLUOROURACIL,DB00544,3385,308,7,308_7,1
hsa-mir-423-5p,miRNA,ERLOTINIB,DB00530,176870,308,85,308_85,1
hsa-mir-423-5p,miRNA,PACLITAXEL,DB01229,36314,308,67,308_67,1
hsa-mir-423-5p,miRNA,IMATINIB,DB00619,5291,308,41,308_41,1
hsa-mir-423-5p,miRNA,TAXANE,,9548828,308,124,308_124,1
hsa-mir-424-5p,miRNA,DOXORUBICIN,DB00997,31703,309,89,309_89,1
hsa-mir-424-5p,miRNA,DOCETAXEL,DB01248,148124,309,3,309_3,1
hsa-mir-424-5p,miRNA,10-HYDROXYCAMPTOTHECIN,DB12385,97226,309,205,309_205,1
hsa-mir-424-5p,miRNA,GEMCITABINE,DB00441,60750,309,55,309_55,1
hsa-mir-424-5p,miRNA,CISPLATIN,DB00515,5460033,309,103,309_103,1
hsa-mir-424-5p,miRNA,ETOPOSIDE,DB00773,36462,309,68,309_68,1
hsa-mir-424-5p,miRNA,FLUOROURACIL,DB00544,3385,309,7,309_7,1
hsa-mir-424-5p,miRNA,OXALIPLATIN,DB00526,6857599,309,204,309_204,1
hsa-mir-424-5p,miRNA,VINCRISTINE,DB00541,5978,309,177,309_177,1
hsa-mir-424-5p,miRNA,GEFITINIB,DB00317,123631,309,84,309_84,1
hsa-mir-424-5p,miRNA,IMATINIB,DB00619,5291,309,41,309_41,1
hsa-mir-424-5p,miRNA,TAXANE,,9548828,309,124,309_124,1
hsa-mir-424-5p,miRNA,PLX-4720,DB06999,24180719,309,146,309_146,1
hsa-mir-424-5p,miRNA,PLATINUM,DB12257,23939,309,188,309_188,1
hsa-mir-424-5p,miRNA,SORAFENIB,DB00398,216239,309,74,309_74,1
hsa-mir-424-5p,miRNA,TAMOXIFEN,DB00675,2733525,309,123,309_123,1
hsa-mir-424-5p,miRNA,PACLITAXEL,DB01229,36314,309,67,309_67,2
hsa-mir-424-5p,miRNA,CURCUMIN,DB11672,969516,309,137,309_137,1
hsa-mir-424-5p,miRNA,FULVESTRANT,DB00947,17756771,309,134,309_134,1
hsa-mir-424-5p,miRNA,CERITINIB,DB09063,57379345,309,160,309_160,1
hsa-mir-424-5p,miRNA,TRAMETINIB,DB08911,11707110,309,101,309_101,1
hsa-mir-424-5p,miRNA,VEMURAFENIB,DB08881,42611257,309,148,309_148,1
hsa-mir-424-5p,miRNA,TAXOL,DB01229,36314,309,67,309_67,2
hsa-mir-424-5p,miRNA,DABRAFENIB,DB08912,44462760,309,142,309_142,1
hsa-mir-425-5p,miRNA,TAMOXIFEN,DB00675,2733525,310,123,310_123,1
hsa-mir-425-5p,miRNA,FLUOROURACIL,DB00544,3385,310,7,310_7,1
hsa-mir-425-5p,miRNA,AZACITIDINE,DB00928,9444,310,179,310_179,1
hsa-mir-425-5p,miRNA,PACLITAXEL,DB01229,36314,310,67,310_67,1
hsa-mir-425-5p,miRNA,CISPLATIN,DB00515,5460033,310,103,310_103,1
hsa-mir-425-5p,miRNA,GEMCITABINE,DB00441,60750,310,55,310_55,1
hsa-mir-429,miRNA,DOXORUBICIN,DB00997,31703,311,89,311_89,1
hsa-mir-429,miRNA,VERAPAMIL,DB00661,2520,311,21,311_21,1
hsa-mir-429,miRNA,ETOPOSIDE,DB00773,36462,311,68,311_68,1
hsa-mir-429,miRNA,CISPLATIN,DB00515,5460033,311,103,311_103,1
hsa-mir-429,miRNA,10-HYDROXYCAMPTOTHECIN,DB12385,97226,311,205,311_205,1
hsa-mir-429,miRNA,DOCETAXEL,DB01248,148124,311,3,311_3,1
hsa-mir-429,miRNA,TAMOXIFEN,DB00675,2733525,311,123,311_123,1
hsa-mir-429,miRNA,VINCRISTINE,DB00541,5978,311,177,311_177,1
hsa-mir-429,miRNA,FLUOROURACIL,DB00544,3385,311,7,311_7,1
hsa-mir-429,miRNA,ERLOTINIB,DB00530,176870,311,85,311_85,1
hsa-mir-429,miRNA,"N-[(2R)-2,3-DIHYDROXYPROPOXY]-3,4-DIFLUORO-2-[(2-FLUORO-4-IODOPHENYL)AMINO]BENZAMIDE",,9826528,311,122,311_122,1
hsa-mir-429,miRNA,OXALIPLATIN,DB00526,6857599,311,204,311_204,1
hsa-mir-429,miRNA,GEMCITABINE,DB00441,60750,311,55,311_55,1
hsa-mir-429,miRNA,PACLITAXEL,DB01229,36314,311,67,311_67,1
hsa-mir-429,miRNA,GEFITINIB,DB00317,123631,311,84,311_84,1
hsa-mir-429,miRNA,METFORMIN,DB00331,4091,311,18,311_18,1
hsa-mir-429,miRNA,VEMURAFENIB,DB08881,42611257,311,148,311_148,1
hsa-mir-429,miRNA,TRAMETINIB,DB08911,11707110,311,101,311_101,1
hsa-mir-431-5p,miRNA,DOXORUBICIN,DB00997,31703,312,89,312_89,1
hsa-mir-431-5p,miRNA,DOCETAXEL,DB01248,148124,312,3,312_3,1
hsa-mir-431-5p,miRNA,VERAPAMIL,DB00661,2520,312,21,312_21,1
hsa-mir-431-5p,miRNA,CISPLATIN,DB00515,5460033,312,103,312_103,1
hsa-mir-431-5p,miRNA,MITOTANE,DB00648,4211,312,19,312_19,1
hsa-mir-431-5p,miRNA,PLATINUM,DB12257,23939,312,188,312_188,1
hsa-mir-431-5p,miRNA,SORAFENIB,DB00398,216239,312,74,312_74,1
hsa-mir-432-5p,miRNA,DOXORUBICIN,DB00997,31703,313,89,313_89,1
hsa-mir-432-5p,miRNA,CISPLATIN,DB00515,5460033,313,103,313_103,1
hsa-mir-432-5p,miRNA,DABRAFENIB,DB08912,44462760,313,142,313_142,1
hsa-mir-432-5p,miRNA,VEMURAFENIB,DB08881,42611257,313,148,313_148,1
hsa-mir-432-5p,miRNA,PALBOCICLIB,DB09073,5330286,313,95,313_95,1
hsa-mir-432-5p,miRNA,BROMOCRIPTINE,DB01200,31101,313,86,313_86,1
hsa-mir-432-5p,miRNA,GEMCITABINE,DB00441,60750,313,55,313_55,1
hsa-mir-433-3p,miRNA,DOXORUBICIN,DB00997,31703,314,89,314_89,1
hsa-mir-433-3p,miRNA,PACLITAXEL,DB01229,36314,314,67,314_67,1
hsa-mir-433-3p,miRNA,FLUOROURACIL,DB00544,3385,314,7,314_7,1
hsa-mir-433-3p,miRNA,OXALIPLATIN,DB00526,6857599,314,204,314_204,1
hsa-mir-433-3p,miRNA,CISPLATIN,DB00515,5460033,314,103,314_103,1
hsa-mir-433-3p,miRNA,TEMOZOLOMIDE,DB00853,5394,314,174,314_174,1
hsa-mir-433-3p,miRNA,VEMURAFENIB,DB08881,42611257,314,148,314_148,1
hsa-mir-433-3p,miRNA,TRAMETINIB,DB08911,11707110,314,101,314_101,1
hsa-mir-433-3p,miRNA,GEMCITABINE,DB00441,60750,314,55,314_55,1
hsa-mir-433-3p,miRNA,SORAFENIB,DB00398,216239,314,74,314_74,1
hsa-mir-448,miRNA,DOXORUBICIN,DB00997,31703,315,89,315_89,1
hsa-mir-448,miRNA,VERAPAMIL,DB00661,2520,315,21,315_21,1
hsa-mir-448,miRNA,VEMURAFENIB,DB08881,42611257,315,148,315_148,1
hsa-mir-448,miRNA,TRAMETINIB,DB08911,11707110,315,101,315_101,1
hsa-mir-448,miRNA,CISPLATIN,DB00515,5460033,315,103,315_103,1
hsa-mir-449a,miRNA,CISPLATIN,DB00515,5460033,316,103,316_103,1
hsa-mir-449a,miRNA,CAPSAICIN,DB06774,1548943,316,30,316_30,1
hsa-mir-449a,miRNA,TAMOXIFEN,DB00675,2733525,316,123,316_123,1
hsa-mir-449a,miRNA,GEMCITABINE,DB00441,60750,316,55,316_55,1
hsa-mir-449a,miRNA,CERITINIB,DB09063,57379345,316,160,316_160,1
hsa-mir-449a,miRNA,PANOBINOSTAT,DB06603,6918837,316,129,316_129,1
hsa-mir-449a,miRNA,FLUOROURACIL,DB00544,3385,316,7,316_7,1
