ncRNA_Name,ncRNA_Type,Drug_Name,DrugBank_ID,CID
HSA-MIR-7112-3P,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-7112-5P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-7113,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-7150,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-7151-3P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-7152-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-7155-3P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-7161-5P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-7162-3P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-7162-3P,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-718,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-718,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-718,miRNA,PLATINUM,DB12257,23939
HSA-MIR-718,miRNA,IMATINIB,DB00619,5291
HSA-MIR-718,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-720,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-720,miRNA,SORAFENIB,DB00398,216239
HSA-MIR-720,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-720,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-720,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-720,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-720,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-720,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-720,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-744,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-744-3P,miRNA,NAVITOCLAX,DB12340,24978538
HSA-MIR-744-3P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-744-5P,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-744-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-744-5P,miRNA,CARBOPLATIN,DB00958,38904
HSA-MIR-744-5P,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-744-5P,miRNA,VINORELBINE,DB00361,44424639
HSA-MIR-744-5P,miRNA,EPIRUBICIN,DB00445,41867
HSA-MIR-744-5P,miRNA,ERLOTINIB,DB00530,176870
HSA-MIR-744-5P,miRNA,SUNITINIB,DB01268,5329102
HSA-MIR-744-5P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-744-5P,miRNA,SORAFENIB,DB00398,216239
HSA-MIR-744-5P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-744-5P,miRNA,BORTEZOMIB,DB00188,387447
HSA-MIR-758,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-758-3P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-758-3P,miRNA,VERAPAMIL,DB00661,2520
HSA-MIR-758-3P,miRNA,ETOPOSIDE,DB00773,36462
HSA-MIR-758-3P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-758-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-759-3P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-760,miRNA,VERAPAMIL,DB00661,2520
HSA-MIR-760,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-760,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-760,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-760,miRNA,PLX-4720,DB06999,24180719
HSA-MIR-760,miRNA,PLATINUM,DB12257,23939
HSA-MIR-760,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-760,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-760,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-760,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-760,miRNA,OSIMERTINIB,DB09330,71496458
HSA-MIR-761,miRNA,IMATINIB,DB00619,5291
HSA-MIR-761,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-761,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-761,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-761,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-762,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-762,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-762,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-762,miRNA,BORTEZOMIB,DB00188,387447
HSA-MIR-762,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-762,miRNA,IMATINIB,DB00619,5291
HSA-MIR-762,miRNA,PLATINUM,DB12257,23939
HSA-MIR-762,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-762,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-762,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-762,miRNA,FULVESTRANT,DB00947,17756771
HSA-MIR-764,miRNA,IMATINIB,DB00619,5291
HSA-MIR-764,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-764,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-7641,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-7641,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-7641,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-765,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-765,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-765,miRNA,VERAPAMIL,DB00661,2520
HSA-MIR-765,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-765,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-765,miRNA,PLATINUM,DB12257,23939
HSA-MIR-766,miRNA,PAROXETINE,DB00715,43815
HSA-MIR-766-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-766-3P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-766-3P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-766-3P,miRNA,VINCRISTINE,DB00541,5978
HSA-MIR-766-3P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-766-3P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-766-3P,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-766-3P,miRNA,IMATINIB,DB00619,5291
HSA-MIR-766-3P,miRNA,PONATINIB,DB08901,24826799
HSA-MIR-766-3P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-766-3P,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-766-3P,miRNA,TEMOZOLOMIDE,DB00853,5394
HSA-MIR-766-3P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-766-3P,miRNA,BORTEZOMIB,DB00188,387447
HSA-MIR-766-5P,miRNA,IMATINIB,DB00619,5291
HSA-MIR-767,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-767,miRNA,VERAPAMIL,DB00661,2520
HSA-MIR-767,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-767,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-767,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-767-3P,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-767-3P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-767-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-767-3P,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-767-3P,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-767-5P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-767-5P,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-767-5P,miRNA,IMATINIB,DB00619,5291
HSA-MIR-767-5P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-767-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-767-5P,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-767-5P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-767-5P,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-767-5P,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-768,miRNA,SORAFENIB,DB00398,216239
HSA-MIR-768,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-768-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-769,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-769,miRNA,VERAPAMIL,DB00661,2520
HSA-MIR-769,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-769,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-769,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-769,miRNA,ETOPOSIDE,DB00773,36462
HSA-MIR-769,miRNA,PLX-4720,DB06999,24180719
HSA-MIR-769,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-769,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-769,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-769-3P,miRNA,PLATINUM,DB12257,23939
HSA-MIR-769-3P,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-769-3P,miRNA,ERLOTINIB,DB00530,176870
HSA-MIR-769-3P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-769-3P,miRNA,METHOTREXATE,DB00563,126941
HSA-MIR-769-5P,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-769-5P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-769-5P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-769-5P,miRNA,OSIMERTINIB,DB09330,71496458
HSA-MIR-770,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-770,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-770-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-770-5P,miRNA,METHOTREXATE,DB00563,126941
HSA-MIR-7704,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-7704,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-7704,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-7704,miRNA,ERLOTINIB,DB00530,176870
HSA-MIR-7705,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-7845-5P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-7847-3P,miRNA,VINORELBINE,DB00361,44424639
HSA-MIR-7847-3P,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-7847-3P,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-7847-3P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-7847-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-7849-3P,miRNA,IMATINIB,DB00619,5291
HSA-MIR-7854-3P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-7974,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-7974,miRNA,TEMOZOLOMIDE,DB00853,5394
HSA-MIR-7974,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-7975,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-7975,miRNA,ERLOTINIB,DB00530,176870
HSA-MIR-7977,miRNA,TEMOZOLOMIDE,DB00853,5394
HSA-MIR-7977,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-801,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-801,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-802,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-802,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-802,miRNA,PALBOCICLIB,DB09073,5330286
HSA-MIR-8060,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-8060,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-8063,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-8063,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-8063,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-8069,miRNA,CURCUMIN,DB11672,969516
HSA-MIR-8069,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-8071,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-8072,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-8072,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-8072,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-8077,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-873,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-873-3P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-873-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-873-5P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-873-5P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-873-5P,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-873-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-873-5P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-873-5P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-873-5P,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-873-5P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-873-5P,miRNA,TEMOZOLOMIDE,DB00853,5394
HSA-MIR-873-5P,miRNA,GENISTEIN,DB01645,5280961
HSA-MIR-874,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-874,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-874-3P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-874-3P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-874-3P,miRNA,SORAFENIB,DB00398,216239
HSA-MIR-874-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-874-3P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-874-3P,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-874-3P,miRNA,IMATINIB,DB00619,5291
HSA-MIR-874-3P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-874-3P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-874-3P,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-874-3P,miRNA,PALBOCICLIB,DB09073,5330286
HSA-MIR-874-3P,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-874-5P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-874*,miRNA,IMATINIB,DB00619,5291
HSA-MIR-875,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-875,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-875-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-875-3P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-875-3P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-875-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-875-5P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-876,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-876,miRNA,VERAPAMIL,DB00661,2520
HSA-MIR-876,miRNA,NAVITOCLAX,DB12340,24978538
HSA-MIR-876,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-876,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-876,miRNA,VINCRISTINE,DB00541,5978
HSA-MIR-876,miRNA,PREDNISONE,DB00635,5865
HSA-MIR-876,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-876-3P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-876-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-877-3P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-877-3P,miRNA,PLATINUM,DB12257,23939
HSA-MIR-877-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-877-3P,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-877-5P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-877-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-877-5P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-877-5P,miRNA,VINCRISTINE,DB00541,5978
HSA-MIR-877-5P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-877-5P,miRNA,PLATINUM,DB12257,23939
HSA-MIR-877-5P,miRNA,IMATINIB,DB00619,5291
HSA-MIR-877-5P,miRNA,FULVESTRANT,DB00947,17756771
HSA-MIR-877-5P,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-881*,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-881*,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-885,miRNA,ETOPOSIDE,DB00773,36462
HSA-MIR-885,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-885,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-885,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-885,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-885,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-885-3P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-885-3P,miRNA,FULVESTRANT,DB00947,17756771
HSA-MIR-885-3P,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-885-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-885-3P,miRNA,METHOTREXATE,DB00563,126941
HSA-MIR-885-3P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-885-5P,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-885-5P,miRNA,SUNITINIB,DB01268,5329102
HSA-MIR-885-5P,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-885-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-885-5P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-886,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-886,miRNA,SORAFENIB,DB00398,216239
HSA-MIR-886,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-886,miRNA,VERAPAMIL,DB00661,2520
HSA-MIR-886,miRNA,NAVITOCLAX,DB12340,24978538
HSA-MIR-886-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-886-3P,miRNA,VINCRISTINE,DB00541,5978
HSA-MIR-886-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-886-5P,miRNA,VINCRISTINE,DB00541,5978
HSA-MIR-886-5P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-887-3P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-887-3P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-887-3P,miRNA,FULVESTRANT,DB00947,17756771
HSA-MIR-887-3P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-887-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-888-5P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-888-5P,miRNA,VERAPAMIL,DB00661,2520
HSA-MIR-888-5P,miRNA,SUNITINIB,DB01268,5329102
HSA-MIR-888-5P,miRNA,IMATINIB,DB00619,5291
HSA-MIR-889,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-889-3P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-889-3P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-889-3P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-891A,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-891A-5P,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-891A-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-891A-5P,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-891B,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-891B,miRNA,N-METHYL-N-NITRO-N-NITROSOGUANIDINE,NA,9562060
HSA-MIR-892A,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-892A,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-892B,miRNA,SORAFENIB,DB00398,216239
HSA-MIR-892B,miRNA,NAVITOCLAX,DB12340,24978538
HSA-MIR-892B,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-892B,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-892B,miRNA,PLATINUM,DB12257,23939
HSA-MIR-892B,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-9-1,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-9-3P,miRNA,CARMUSTINE,DB00262,2578
HSA-MIR-9-3P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-9-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-9-3P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-9-3P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-9-3P,miRNA,VINCRISTINE,DB00541,5978
HSA-MIR-9-3P,miRNA,IMATINIB,DB00619,5291
HSA-MIR-9-3P,miRNA,SUNITINIB,DB01268,5329102
HSA-MIR-9-3P,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-9-3P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-9-3P,miRNA,ETOPOSIDE,DB00773,36462
HSA-MIR-9-3P,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-9-3P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-9-5P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-9-5P,miRNA,ETOPOSIDE,DB00773,36462
HSA-MIR-9-5P,miRNA,IMATINIB,DB00619,5291
HSA-MIR-9-5P,miRNA,DAUNORUBICIN,DB00694,30323
HSA-MIR-9-5P,miRNA,PREDNISOLONE,DB00860,5755
HSA-MIR-9-5P,miRNA,VINCRISTINE,DB00541,5978
HSA-MIR-9-5P,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-9-5P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-9-5P,miRNA,TEMOZOLOMIDE,DB00853,5394
HSA-MIR-9-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-9-5P,miRNA,RUCAPARIB PHOSPHATE,NA,9931953
HSA-MIR-9-5P,miRNA,DOCETAXEL,DB01248,148124
HSA-MIR-9-5P,miRNA,DEXAMETHASONE,DB01234,5743
HSA-MIR-9-5P,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-9-5P,miRNA,"[5-[2,4-BIS((3S)-3-METHYLMORPHOLIN-4-YL)PYRIDO[2,3-D]PYRIMIDIN-7-YL]-2-METHOXYPHENYL]METHANOL",NA,25262965
HSA-MIR-9-5P,miRNA,SUNITINIB,DB01268,5329102
HSA-MIR-9-5P,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-9-5P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-9-5P,miRNA,ALKANNIN,NA,72521
HSA-MIR-9-5P,miRNA,PLATINUM,DB12257,23939
HSA-MIR-9-5P,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-9-5P,miRNA,REGORAFENIB,DB08896,11167602
HSA-MIR-9-5P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-91,miRNA,ETOPOSIDE,DB00773,36462
HSA-MIR-920,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-920,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-920,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-920,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-920,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-921,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-921,miRNA,GEMCITABINE,DB00441,60750
HSA-MIR-922,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-922,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-922,miRNA,IMATINIB,DB00619,5291
HSA-MIR-922,miRNA,PONATINIB,DB08901,24826799
HSA-MIR-923,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-923,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-923,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-923,miRNA,VINCRISTINE,DB00541,5978
HSA-MIR-923,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-923,miRNA,SORAFENIB,DB00398,216239
HSA-MIR-924,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-924,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-924,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-92A-1,miRNA,BORTEZOMIB,DB00188,387447
HSA-MIR-92A-1,miRNA,PLX-4720,DB06999,24180719
HSA-MIR-92A-1,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-92A-1,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-92A-1,miRNA,FULVESTRANT,DB00947,17756771
HSA-MIR-92A-1,miRNA,SORAFENIB,DB00398,216239
HSA-MIR-92A-1-5P,miRNA,SORAFENIB,DB00398,216239
HSA-MIR-92A-1-5P,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-92A-1-5P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-92A-1-5P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-92A-1-5P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-92A-1-5P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-92A-1-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-92A-2,miRNA,ETOPOSIDE,DB00773,36462
HSA-MIR-92A-2-5P,miRNA,CARBOPLATIN,DB00958,38904
HSA-MIR-92A-2-5P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-92A-2-5P,miRNA,DABRAFENIB,DB08912,44462760
HSA-MIR-92A-2-5P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-92A-2-5P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-92A-2-5P,miRNA,CURCUMIN,DB11672,969516
HSA-MIR-92A-3P,miRNA,DOXORUBICIN,DB00997,31703
HSA-MIR-92A-3P,miRNA,VERAPAMIL,DB00661,2520
HSA-MIR-92A-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-92A-3P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-92A-3P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-92A-3P,miRNA,GEFITINIB,DB00317,123631
HSA-MIR-92A-3P,miRNA,TAXANE,NA,9548828
HSA-MIR-92A-3P,miRNA,DEXAMETHASONE,DB01234,5743
HSA-MIR-92A-3P,miRNA,TAMOXIFEN,DB00675,2733525
HSA-MIR-92A-3P,miRNA,PLATINUM,DB12257,23939
HSA-MIR-92A-3P,miRNA,DELTAMETHRIN,DB13600,40585
HSA-MIR-92A-3P,miRNA,DAUNORUBICIN,DB00694,30323
HSA-MIR-92A-3P,miRNA,PACLITAXEL,DB01229,36314
HSA-MIR-92A-3P,miRNA,TRAMETINIB,DB08911,11707110
HSA-MIR-92A-3P,miRNA,VEMURAFENIB,DB08881,42611257
HSA-MIR-92A-3P,miRNA,PROGESTERONE,DB00396,5994
HSA-MIR-92A-3P,miRNA,ETOPOSIDE,DB00773,36462
HSA-MIR-92A-3P,miRNA,VINORELBINE,DB00361,44424639
HSA-MIR-92A-3P,miRNA,VINCRISTINE,DB00541,5978
HSA-MIR-92A-3P,miRNA,TEMOZOLOMIDE,DB00853,5394
HSA-MIR-92A-5P,miRNA,FLUOROURACIL,DB00544,3385
HSA-MIR-92A-5P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-92B,miRNA,CERITINIB,DB09063,57379345
HSA-MIR-92B-3P,miRNA,CISPLATIN,DB00515,5460033
HSA-MIR-92B-3P,miRNA,OXALIPLATIN,DB00526,6857599
HSA-MIR-92B-3P,miRNA,FLUOROURACIL,DB00544,3385
